date,channel,messaging_consistency,customer_engagement,synchronization_score,revenue
2024-04-01,Website,71.79439515566283,80.47851663670207,79.8386336063106,7425.573692559308
2024-04-01,Mobile App,90.56336985960492,84.11875522657562,86.05001934815778,5681.529030796761
2024-04-01,In-Store,73.5718990334853,83.26038451209406,80.42818760893428,5470.258805361519
2024-04-01,Social Media,77.10685232318792,64.0148508899908,87.59115393783473,1488.9883134061345
2024-04-01,Email,88.716130853155,69.5276038578335,75.0026938600897,5600.162253135069
2024-04-01,SMS,71.17129771319007,68.28508673462699,89.13952974911432,1564.2065945967927
2024-04-01,Push Notification,90.98346230890006,60.114597679757495,79.93647738403804,7668.136505368643
2024-04-02,Website,77.90675374323267,63.056771641980404,82.20467837600856,3433.53957746073
2024-04-02,Mobile App,91.06779755401388,69.40043752755429,90.77864943552015,9026.849303296613
2024-04-02,In-Store,80.84543548941323,87.29829431563176,82.54636107926386,9676.705748410974
2024-04-02,Social Media,72.23223811313932,80.61057799509729,84.87628080913858,4488.8392491008235
2024-04-02,Email,85.81779696871503,81.11571274902994,75.08726539300618,2502.5777987247884
2024-04-02,SMS,87.82615126585797,79.9915624073462,94.32095010257355,7849.340112257047
2024-04-02,Push Notification,93.76931769328345,81.07621504604421,80.96104417278886,1948.2843002577083
2024-04-03,Website,89.5455965836234,79.32447664427748,75.96372024786592,4240.454193108805
2024-04-03,Mobile App,93.91999538710715,75.01203437130604,83.65458272039409,5119.2964464336455
2024-04-03,In-Store,75.22206810012909,71.06121512594386,82.39626511974353,1471.1951816872515
2024-04-03,Social Media,89.18919071294796,72.49513295711637,91.44359773632847,8653.132010079058
2024-04-03,Email,75.29985136746645,79.72060446510386,84.44563608325963,8921.410641293365
2024-04-03,SMS,75.39351697941136,80.33439600930133,87.15504244505445,3657.713298146495
2024-04-03,Push Notification,73.41502259127931,79.5491928143183,89.77194916264662,3840.64609387015
2024-04-04,Website,86.12081510055785,71.8539272283451,89.26413766565236,2792.9374740464777
2024-04-04,Mobile App,92.25537506590436,68.6222878939674,82.35571975512306,1522.827568723148
2024-04-04,In-Store,72.7878053080319,75.47585708136984,80.35185353455942,8519.322031679749
2024-04-04,Social Media,70.36733471637385,71.37282146015808,81.74691093538185,1173.9486782584092
2024-04-04,Email,73.10920997501276,72.40928024755905,84.85729168894893,4638.607725293822
2024-04-04,SMS,83.27344196030235,77.85395024717045,75.19847642255671,5176.856435081535
2024-04-04,Push Notification,94.0874810221897,75.57096840388647,88.55084534917907,3806.774721251949
2024-04-05,Website,89.34978445381907,83.18764445628345,85.42592095308278,9784.124409512922
2024-04-05,Mobile App,73.13875536906633,60.50842994668743,90.40316423514192,8264.399836283943
2024-04-05,In-Store,73.00518072801441,67.96748498875819,75.35104726733258,3639.777497025082
2024-04-05,Social Media,89.32854684796679,75.53881583137736,81.96191186336576,4345.653654156972
2024-04-05,Email,70.0338406428867,68.99401582695708,87.9291748327586,9767.749994347214
2024-04-05,SMS,91.17652067459748,60.707848939365874,92.97121209349679,8048.785719687634
2024-04-05,Push Notification,89.50940308927451,73.73987277010714,82.96010585909005,3726.2415594987337
2024-04-06,Website,71.64237147385914,66.84706090481097,79.93207269956049,5356.6936273918145
2024-04-06,Mobile App,88.68611016491735,74.2142948519384,76.15688898894321,9620.108208893835
2024-04-06,In-Store,93.56810797735281,83.55568629445226,94.8265580312844,5900.340995202367
2024-04-06,Social Media,94.06920875633016,62.268151218502524,82.31361496522743,3028.4314120608924
2024-04-06,Email,74.89582710335675,64.22408846678029,87.44827283131994,8031.8967017257455
2024-04-06,SMS,84.45745998550902,64.4088812876463,91.22247539866942,6723.592364473557
2024-04-06,Push Notification,79.70414265317488,80.22390886608189,80.19809958485666,4106.729876447895
2024-04-07,Website,92.93714607829976,68.71513517014262,84.39976536315874,9011.270236564133
2024-04-07,Mobile App,87.69303375668818,61.866096784941085,77.94606088557941,1070.5743169472514
2024-04-07,In-Store,85.77304475572909,73.43020276231255,77.68549701804551,9621.407089510934
2024-04-07,Social Media,83.2414930986405,67.25679882338667,85.01207142309416,7116.58299461597
2024-04-07,Email,71.90598044933911,68.24111445143676,91.13930981767987,5136.983833623951
2024-04-07,SMS,83.66442855080737,72.98448006628408,75.8779988528601,2491.748018381403
2024-04-07,Push Notification,81.13854096854728,66.27556396223784,75.99958057319357,8592.846976466413
2024-04-08,Website,94.5298132291029,83.79428621990218,92.07569843409334,3177.7941728534083
2024-04-08,Mobile App,94.01567438782999,65.90777113360285,94.02859620723665,9953.373645693559
2024-04-08,In-Store,87.79307014365122,89.43431195375466,86.39079559134207,3335.876048584813
2024-04-08,Social Media,80.92489714164053,77.80682806136357,76.4616312405403,6601.0893815552145
2024-04-08,Email,94.52944591905737,65.70322949351183,90.85190232576767,9171.089144016574
2024-04-08,SMS,93.59253982050552,88.80406813216342,85.42919277442944,9795.771171923534
2024-04-08,Push Notification,88.93275517836098,64.85014308710886,84.5380021293594,7464.980578348036
2024-04-09,Website,76.18350789547708,79.21845550646663,88.33200958093238,2464.297694277093
2024-04-09,Mobile App,84.1271328113189,83.14880732935823,84.97791329071885,1108.9280509849668
2024-04-09,In-Store,70.2259617269823,70.71088031910037,93.52388136863564,3058.091016432479
2024-04-09,Social Media,85.85909222179218,66.66227612079962,81.43339979319097,8632.378806413355
2024-04-09,Email,88.22153605674868,62.86197831939632,83.57404041972868,1262.5278728073802
2024-04-09,SMS,82.02225366507523,79.87302035103204,77.37005247196304,3599.964450182491
2024-04-09,Push Notification,79.94591563755392,87.58593073968149,94.86510030845928,1404.2016909605427
