star_id,hip,hd,hr,gl,bf,star_name,ra,dec,distance_pc,pmra,pmdec,rv,apparent_magnitude,absolute_magnitude,spectral_class,color_index,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,luminosity,variability_type,var_min,var_max,name,temperature,mass,radius,stellar_age,metallicity,rotation_period,period,brightness,magnitude,habitability_index,cluster,anomaly_score,is_anomaly,embedding_x,embedding_y,flux,dataset_source,record_type
2336,2341.0,2600.0,,,,2341.0,0.498515,45.006363,109.8901,98.95,-48.65,0.0,8.95,3.745,G,0.648,77.03463,10.111464,77.712664,1.131e-05,5.465e-05,-1.832e-05,0.1305108255774479,0.7855092212087688,4.797231369e-07,-2.35861855e-07,,,And,1,2335,,2.7669416454115106,,,,2341.0,5785.741767673371,1.3374751272578649,1.658964080389754,4.833767020261646,0.0,20.752402617351983,20.752402617351983,2.7669416454115106,8.95,0.826,1,0.2736921854688348,0,-0.6007894992587576,0.17114091958805336,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2337,2342.0,2643.0,,,,2342.0,0.49863,-32.273348,147.929,131.74,-29.83,0.0,8.15,2.3,K,1.03,124.011284,16.281292,-78.988036,-2.362e-05,9.218e-05,-1.809e-05,0.1305411475684992,-0.5632761804243,6.386935428e-07,-1.4461992e-07,,,Scl,1,2336,,10.471285480508996,,,,2342.0,4671.844617825824,1.956268993201485,4.949693363583511,1.8682223847710369,0.1,17.159196830687613,17.159196830687613,10.471285480508996,8.15,0.269,0,0.2546228854224078,0,-0.21221396383063099,1.2426521402445596,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2338,2343.0,2629.0,,,,2343.0,0.498704,-1.117748,79.3021,149.73,-79.45,0.3,7.46,2.964,F,0.353,78.612208,10.322367,-1.546957,-7.78e-06,5.703e-05,-3.054e-05,0.130560487725834,-0.0195083833641037,7.259115239e-07,-3.85184469e-07,,11.0,Cet,1,2337,,5.680675741067723,,,,2343.0,7140.835626793466,1.642641751208566,1.5604756724627116,2.89163090111498,-0.05,18.72577553188459,18.72577553188459,5.680675741067723,7.46,0.324,1,0.2714456302451508,0,-0.589032862720037,-0.7643561693241536,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2339,2344.0,2640.0,,,,2344.0,0.498837,-19.042533,170.6485,5.27,-7.94,0.0,9.29,3.129,F,0.483,159.93641,21.006508,-55.677479,-2.69e-06,4.04e-06,-6.21e-06,0.1305953235597084,-0.3323548968243025,2.5549681e-08,-3.8494206e-08,,,Cet,1,2338,,4.879777272864858,,,,2344.0,6467.008184872978,1.5728442329614476,1.7633895134881499,3.2231885699120237,-0.05,19.13675886690718,19.13675886690718,4.879777272864858,9.29,0.577,1,0.28060349169838994,0,-0.5783376488564301,-0.4959990986870598,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2340,2345.0,2700.0,,,,2345.0,0.49901,-66.164348,440.5286,7.29,-6.95,0.0,9.09,0.87,K,1.104,176.507001,23.19114,-402.955204,-1.549e-05,1.367e-05,-6e-06,0.1306405622505265,-1.1547857168273126,3.53429173e-08,-3.369455e-08,,,Tuc,1,2339,,39.08408957924019,,,,2345.0,4506.152751227316,2.8500806057067107,10.278819884449204,0.7292176014304688,0.1,14.216172031746087,14.216172031746087,39.08408957924019,9.09,0.198,0,0.25808465632298094,0,0.00528860961411742,1.232236616684668,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2341,2346.0,2650.0,,,,2346.0,0.499275,-27.24543,346.0208,66.33,-20.36,0.0,9.37,1.674,F,0.5,305.006839,40.096088,-158.409362,-3e-05,0.00010828,-3.036e-05,0.1307097627980002,-0.4755224596955687,3.215769143e-07,-9.8708065e-08,,,Scl,1,2340,,18.63802972346199,,,,2346.0,6388.888888888889,2.306595437092137,3.531054368205359,1.2375747175617715,-0.05,15.802490118351658,15.802490118351658,18.63802972346199,9.37,0.523,1,0.2703602236340358,0,-0.3491648752959255,-0.5487816393917123,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2342,2347.0,236429.0,,,,2347.0,0.499609,60.211962,454.5455,-0.75,-1.38,-38.1,8.86,0.572,K,1.096,223.885897,29.451801,394.485739,-1.636e-05,-3.82e-06,-3.533e-05,0.1307972641841022,1.050896984458755,-3.6361026e-09,-6.690428e-09,,,Cas,1,2341,,51.42804319487918,DL,9.221,8.701,2347.0,4523.4674436399055,3.082579498642128,11.700707886127525,0.5993966145982137,0.0,13.669546253661345,13.669546253661345,51.42804319487918,8.86,0.205,0,0.24494010432517477,0,-0.043458044781704994,0.47865810610335546,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2343,2348.0,2660.0,,,,2348.0,0.499666,-46.681886,160.5136,57.48,24.04,0.0,9.24,3.212,K,0.938,109.179248,14.36412,-116.782617,7.66e-06,4.612e-05,1.283e-05,0.1308121323704063,-0.81475261519443,2.786709036e-07,1.16549208e-07,,,Phe,1,2342,,4.520640796485012,,9.302,9.182,2348.0,4896.704062283383,1.5388631498199545,2.9603793048848517,3.40408189701001,0.1,19.346893532733386,19.346893532733386,4.520640796485012,9.24,0.382,0,0.2484814054192267,0,-0.370750322097188,1.210426898053322,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2344,2349.0,2698.0,,,,2349.0,0.499782,-59.794319,275.4821,9.62,5.6,0.0,8.14,0.94,K,0.972,137.411911,18.082694,-238.078496,4.73e-06,1.358e-05,3.76e-06,0.1308425840919156,-1.0436077354412976,4.66390761e-08,2.7149566e-08,,,Tuc,1,2343,,36.643757464783334,,,,2349.0,4810.986555454773,2.7980607720937147,8.73145838638458,0.7635845681990462,0.0,14.347712652002379,14.347712652002379,36.643757464783334,8.14,0.337,0,0.2597135969020802,0,-0.11091603683378501,0.38576370453787096,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2345,2350.0,2638.0,,,,2350.0,0.499965,-5.764002,49.9251,-107.08,-224.06,0.0,9.44,5.948,K,0.886,49.247782,6.483127,-5.014038,-2.02e-06,-2.64e-05,-5.395e-05,0.13089040653822,-0.100600808893405,-5.191384891e-07,-1.086273532e-06,,,Cet,1,2344,,0.3637474856426322,,,,2350.0,5034.245452764183,0.7490559976079991,0.7944860976743666,15.0,0.0,27.730270043521372,27.730270043521372,0.3637474856426322,9.44,0.73,3,0.22145183963313736,0,-0.9984538995764389,0.6281901573178292,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2346,2351.0,2649.0,,,,2351.0,0.500009,-14.423649,217.8649,6.53,-1.49,0.0,9.11,2.419,F,0.489,209.192711,27.541245,-54.267893,-1.29e-06,6.79e-06,-1.52e-06,0.1309020460104167,-0.2517401722075762,3.16583333e-08,-7.223723e-09,,,Cet,1,2345,,9.384259312370176,,,,2351.0,6439.201919103254,1.8959573843645654,2.466556041851462,2.0203591154661997,-0.05,17.429982697707498,17.429982697707498,9.384259312370176,9.11,0.502,1,0.28264998501441285,0,-0.4634486667229683,-0.5274636829421848,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2347,2352.0,2520.0,,,,2352.0,0.500504,75.242876,74.2942,115.04,6.94,-61.1,8.41,4.055,G,0.618,18.761981,2.472853,71.843023,-2.359e-05,3.868e-05,-5.979e-05,0.1310316851345084,1.3132359274031036,5.577296581e-07,3.3646069e-08,,,Cas,1,2346,,2.0796966871036955,,,,2352.0,5897.947545206088,1.2326992815327877,1.384054728991645,5.9273031936667415,0.1,21.616365265123704,21.616365265123704,2.0796966871036955,8.41,0.916,0,0.23180136313857463,0,-0.5737623556194724,0.8821460161229012,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2348,2353.0,2637.0,117.0,,12    Cet,12    Cet,0.500655,-3.957332,173.913,8.61,-14.51,5.0,5.72,-0.482,K,1.545,172.0102,22.675579,-12.00236,3.27e-06,7.75e-06,-1.256e-05,0.1310711622465065,-0.0690684705315687,4.17424579e-08,-7.0346465e-08,,12.0,Cet,1,2347,,135.76880641390918,,,,12    Cet,3727.0532400655825,4.0679108684064795,28.004245859991947,0.29962043387233694,0.2,11.899412707461005,11.899412707461005,135.76880641390918,5.72,0.026,0,0.15199308468568323,0,0.32527293929647255,2.2039774610292246,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2349,2354.0,236433.0,,,,2354.0,0.501668,60.151137,100000.0,-2.02,-2.12,-38.0,8.85,-11.15,K,0.885,49342.740225,6518.010471,86734.130874,0.00099277,-0.0008566,-0.00054522,0.1313363363091819,1.0498353960670626,-9.7932363e-09,-1.027805e-08,,,Cas,1,2348,,2511886.4315095823,,,,2354.0,5036.970817359684,67.38627168030945,2085.528867375056,0.01,-0.05,2.9236509888242774,2.9236509888242774,2511886.4315095823,8.85,0.456,2,0.023768784634500717,0,4.0369888716399025,-0.5878206817755715,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2350,2355.0,2628.0,114.0,,28    And,28    And,0.502045,29.751557,62.7746,43.56,-57.18,-10.0,5.2,1.211,A,0.271,54.029838,7.142605,31.151228,-1.98e-06,1.311e-05,-2.018e-05,0.1314350118673434,0.5192626203559575,2.111848393e-07,-2.77216462e-07,,28.0,And,1,2349,,28.54959816900407,GN,5.223,5.173,28    And,7651.2894634358,2.6054678241921927,3.047093705445882,0.9126110317800955,-0.1,14.868542020756006,14.868542020756006,28.54959816900407,5.2,0.045,5,0.2453498686026565,0,-0.3985582410540408,-1.4226778050608482,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2351,2356.0,2647.0,,,,2356.0,0.50205,6.467624,100000.0,-19.07,-9.29,0.0,9.55,-10.45,F,0.534,98506.523254,13022.411995,11264.176062,0.0017145,-0.00909837,-0.00447487,0.1314363350277723,0.1128813339070875,-9.24539689e-08,-4.503919e-08,,,Psc,1,2350,,1318256.7385564074,,,,2356.0,6238.600489616528,56.049459453363305,984.8741191783785,0.01,0.0,3.2057195623782833,3.2057195623782833,1318256.7385564074,9.55,0.593,2,0.04914196041695629,0,2.8592671082531074,-0.649111733661034,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2352,2357.0,2658.0,,,,2357.0,0.502359,-9.235292,223.2143,9.54,-1.98,0.0,9.09,2.346,A,0.258,218.418231,28.892528,-35.823481,-1.69e-06,1.019e-05,-2.11e-06,0.1315171906982198,-0.1611862459939625,4.62512251e-08,-9.59931e-09,,,Cet,1,2351,,10.036909309200968,,,,2357.0,7739.672570859411,1.9327310712241859,1.7656714663990631,1.9256237270694732,-0.1,17.263367960948656,17.263367960948656,10.036909309200968,9.09,0.128,1,0.24784475755858804,0,-0.5694779082306949,-1.3964885821682442,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2353,2358.0,2648.0,,,,2358.0,0.502413,4.860111,65.1042,-18.62,14.5,0.0,6.52,2.452,F,0.453,64.309785,8.507871,5.51584,3.9e-07,-5.88e-06,4.56e-06,0.1315313111173109,0.0848249431073512,-9.02723073e-08,7.0297983e-08,,,Psc,1,2352,,9.103323996799094,,,,2358.0,6610.032095033048,1.879564106608071,2.3054087576451323,2.064700879886251,-0.05,17.50582853223068,17.50582853223068,9.103323996799094,6.52,0.418,1,0.2806637133557165,0,-0.47813686361681723,-0.5910568384370443,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2354,2359.0,2672.0,,,,2359.0,0.502568,-22.505689,201.2072,32.01,-23.66,0.0,9.56,3.042,K,0.986,184.276951,24.386603,-77.017118,-1.285e-05,2.979e-05,-2.132e-05,0.1315720609025175,-0.392798366685515,1.551888591e-07,-1.14706916e-07,,,Cet,1,2353,,5.286886658508809,,,,2359.0,4776.605012850675,1.6092687259977139,3.364468099539114,3.0438873195961724,0.1,18.918946801069367,18.918946801069367,5.286886658508809,9.56,0.32,0,0.24841709470283013,0,-0.33583945926395165,1.2459502146243442,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2355,2360.0,,,,,2360.0,0.502579,24.607237,150.1502,10.1,-32.15,0.0,8.95,3.067,G,0.779,135.334127,17.910053,62.521889,8.7e-06,8.57e-06,-2.128e-05,0.1315749074540901,0.4294773141585175,4.89661817e-08,-1.55867598e-07,,,And,1,2354,,5.166542425669499,,,,2360.0,5344.7999550622935,1.5987163944615386,2.6563920072300133,3.0943642048083464,0.0,18.981281388041403,18.981281388041403,5.166542425669499,8.95,0.606,1,0.27560271293150895,0,-0.46075911219127097,0.29675712413748645,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2356,2361.0,2673.0,,,,2361.0,0.502752,-33.403449,132.1004,17.93,-18.47,0.0,10.21,4.605,G,0.628,109.325501,14.473145,-72.725364,-7.96e-06,1.053e-05,-9.87e-06,0.1316202926120631,-0.5830001615195025,8.69270929e-08,-8.9545086e-08,,,Scl,1,2355,,1.2531411749414152,,10.28,10.15,2361.0,5860.030228197064,1.0665961212302577,1.0883168731153634,8.511380382023766,0.0,23.23866855026998,23.23866855026998,1.2531411749414152,10.21,0.992,1,0.2653359786017714,0,-0.7635765431101537,0.20316464410822144,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2357,2362.0,2659.0,,,,2362.0,0.502793,-12.346927,100000.0,-10.89,-18.09,0.0,9.54,-10.46,K,1.194,96842.002815,12821.523305,-21383.054764,-0.00116606,-0.00547961,-0.00856669,0.1316307690331641,-0.2154945313994475,-5.27962098e-08,-8.7702794e-08,,,Cet,1,2356,,1330454.4179780928,,,,2362.0,4320.533598811555,56.19714929272795,2062.9100964628196,0.01,0.1,3.2015043691828953,3.2015043691828953,1330454.4179780928,9.54,0.133,2,0.05590127103052589,0,3.693355230783847,0.8732530899872911,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2358,2363.0,2671.0,,,,2363.0,0.502927,-21.461898,214.1328,44.83,43.26,0.0,8.94,2.287,K,1.016,197.560158,26.163345,-78.347426,1.018e-05,4.829e-05,4.179e-05,0.1316659837422636,-0.3745807888590174,2.17341973e-07,2.09730398e-07,,,Cet,1,2357,,10.597416418830973,,,,2363.0,4704.648193540148,1.962972817577876,4.910217941335339,1.8523126203569684,0.1,17.129871253229204,17.129871253229204,10.597416418830973,8.94,0.285,0,0.25490901410963207,0,-0.2120877242422336,1.229349336724806,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2359,2364.0,,,,,2364.0,0.502959,54.463448,42.6621,33.86,49.32,0.0,10.1,6.95,K,1.08,24.581507,3.25562,34.716066,-9.15e-06,5.85e-06,5.93e-06,0.131674477381732,0.9505664902134364,1.641579122e-07,2.39110107e-07,,,Cas,1,2358,,0.1445439770745926,,10.167,10.037,2364.0,4558.520175773521,0.5754399373371568,0.610811650917661,15.0,0.1,31.638161725353775,31.638161725353775,0.1445439770745926,10.1,0.441,3,0.17301722151323806,0,-1.1243235663952065,1.6374433988959065,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2360,2365.0,,,,,2365.0,0.503251,22.400296,210.5263,0.05,0.25,0.0,9.1,2.483,K,1.104,192.953966,25.569979,80.226343,-1e-07,4e-08,2.4e-07,0.1317508911210598,0.3909589266052974,2.424068e-10,1.212034e-09,,,And,1,2359,,8.847080928705305,,,,2365.0,4506.152751227316,1.864293501449986,4.890387311739111,2.107241378793185,0.1,17.577378265563503,17.577378265563503,8.847080928705305,9.1,0.198,0,0.24545222357414193,0,-0.2310879974810813,1.3165330935266555,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2361,2366.0,2635.0,,,,2366.0,0.50331,35.643546,392.1569,8.62,0.89,0.0,8.85,0.883,F,0.37,315.926883,41.871125,228.525815,-3.13e-06,1.612e-05,1.37e-06,0.1317662166707185,0.6220972317548588,4.17909393e-08,4.314841e-09,,,And,1,2360,,38.618908944898976,,,,2366.0,7044.130880250591,2.84034718521911,4.181193261981389,0.7354809503478428,-0.05,14.24050948577105,14.24050948577105,38.618908944898976,8.85,0.2,1,0.24765095852596442,0,-0.2745488323431789,-0.8394949128331832,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2362,2367.0,2620.0,,,,2367.0,0.503389,52.516016,303.9514,-11.95,-10.34,0.0,9.08,1.666,A,0.1,183.362577,24.305591,241.192573,1.43e-05,-1.587e-05,-9.27e-06,0.1317868560666952,0.9165773943648274,-5.79352348e-08,-5.0129734e-08,,,Cas,1,2361,,18.775866989193503,,,,2367.0,9027.638443017657,2.3114564444035692,1.7750343445919,1.2310784081150201,-0.1,15.7858650054592,15.7858650054592,18.775866989193503,9.08,0.09,5,0.2271088050891974,0,-0.5403654588995962,-1.9270093429072168,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2363,2368.0,2670.0,,,,2368.0,0.503596,-19.194422,87.0322,-174.65,-272.47,66.0,8.51,3.812,G,0.613,81.481181,10.80521,-28.614179,3.542e-05,-6.963e-05,-0.00013076,0.1318410871379354,-0.3350058535035563,-8.467270931e-07,-1.320971835e-06,,,Cet,1,2362,,2.601357256653131,,,,2368.0,5917.104412474484,1.314100472428434,1.5379301438780844,5.051595543317018,0.0,20.93615649787155,20.93615649787155,2.601357256653131,8.51,0.858,1,0.2703689524041003,0,-0.6199797801690154,0.12528054681602976,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2364,2369.0,2657.0,,,,2369.0,0.504155,5.362102,172.117,32.91,-69.03,0.0,9.02,2.841,F,0.403,169.873341,22.552271,16.084297,1.72e-06,2.793e-05,-5.734e-05,0.1319875100815948,0.0935863406647737,1.595521823e-07,-3.34666883e-07,,,Psc,1,2363,,6.362092805735179,,,,2369.0,6864.307033006538,1.6966802323464636,1.7871527486973395,2.666858664521481,-0.05,18.42515889045668,18.42515889045668,6.362092805735179,9.02,0.365,1,0.2777522980388427,0,-0.5537006794977941,-0.6657828064575403,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2365,2370.0,,,,,2370.0,0.504544,-29.243884,279.3296,49.12,-54.12,0.0,12.22,4.989,F,0.41,241.605368,32.100502,-136.460358,-4.425e-05,6.122e-05,-6.394e-05,0.132089437729199,-0.5104020558351763,2.381404799e-07,-2.62381163e-07,,,Scl,1,2364,,0.8798324994418664,,12.34,12.08,2370.0,6827.435710804812,0.9640826910953593,0.6717997474639039,10.957570807022226,-0.1,24.442976985453768,24.442976985453768,0.8798324994418664,12.22,0.538,1,0.20784062793548286,0,-0.9822659277917665,-0.871348307524825,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2366,2371.0,2610.0,,,,2371.0,0.504545,64.748976,194.1748,26.37,-2.95,0.0,7.27,0.829,B,0.007,82.110459,10.909581,175.620917,-7.8e-07,2.494e-05,-1.18e-06,0.1320895516469661,1.1300828218574737,1.278453676e-07,-1.4302003e-08,,,Cas,1,2365,,40.58821946619183,,,,2371.0,10038.752058872305,2.8809973389559094,2.1105498725641976,0.7098112153837278,-0.1,14.13968756113361,14.13968756113361,40.58821946619183,7.27,0.025,5,0.1984264190467166,0,-0.4795643227921714,-2.3562873877538446,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2367,2372.0,2727.0,,,,2372.0,0.504896,-55.035637,490.1961,15.44,4.46,0.0,9.2,0.748,M,1.652,278.464609,37.023875,-401.719941,3.77e-06,3.752e-05,6.07e-06,0.1321814659832824,-0.9605530748014623,7.48552323e-08,2.162269e-08,,,Phe,1,2366,,43.73206651696449,,9.265,9.155,2372.0,3578.3358520376896,2.9430659896990137,17.242207827960065,0.6729766562843181,0.2,13.989791492813609,13.989791492813609,43.73206651696449,9.2,0.016,0,0.1589776183638656,0,0.1663470200779601,2.3152892522520734,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2368,2373.0,,,,,2373.0,0.505065,7.179022,49.0196,290.87,-47.19,0.0,10.68,7.228,K,1.066,48.21077,6.412116,6.125978,-7.72e-06,6.87e-05,-1.113e-05,0.1322256130535855,0.1252975671437187,1.4101775526e-06,-2.28783575e-07,,,Psc,1,2367,,0.1118922481955243,,10.741,10.621,2373.0,4589.663739025218,0.5348457774292589,0.5301433750940261,15.0,0.1,32.816854837843344,32.816854837843344,0.1118922481955243,10.68,0.425,3,0.16316371808319535,0,-1.1984401955565722,1.653806709017221,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2369,2374.0,2656.0,,,,2374.0,0.505088,15.795372,238.0952,35.76,17.93,10.0,7.4,0.516,K,1.282,227.104749,30.206719,64.810141,-1.27e-06,4.147e-05,2.27e-05,0.1322316799820064,0.275681254612055,1.733693722e-07,8.6927092e-08,,,Psc,1,2368,,54.150191895348954,,,,2374.0,4153.88371832389,3.1283424344889426,14.237915302512649,0.5777158538117095,0.1,13.569195474627838,13.569195474627838,54.150191895348954,7.4,0.089,0,0.25286389097173917,0,0.07485806058676889,1.3507679910624266,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2370,2375.0,,,,,2375.0,0.505254,-28.457623,153.1394,-63.13,-47.73,0.0,10.3,4.375,F,0.57,133.459416,17.757013,-72.972247,-1.056e-05,-4.868e-05,-3.115e-05,0.1322752559498303,-0.4966792157637287,-3.060628765e-07,-2.31401569e-07,,,Scl,1,2369,,1.5488166189124808,,,,2375.0,6087.546961754481,1.1331455935440462,1.1211673084630425,7.316202445836984,-0.05,22.545941955109043,22.545941955109043,1.5488166189124808,10.3,0.941,1,0.2617454348115741,0,-0.7767822043199739,-0.26731887336398075,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2371,2376.0,2707.0,,,,2376.0,0.505478,-48.053655,129.199,8.9,10.78,0.0,8.94,3.384,G,0.756,85.605968,11.395169,-96.094485,4.24e-06,6.19e-06,4.51e-06,0.1323337335486537,-0.8386945046995026,4.31484176e-08,5.2262914e-08,,,Phe,1,2370,,3.8583355990535138,,,,2376.0,5416.96726291575,1.470763546452832,2.234820533953154,3.8119119208127583,0.0,19.789727455700344,19.789727455700344,3.8583355990535138,8.94,0.646,1,0.27620955005535075,0,-0.5177382567988631,0.28893569093011096,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2372,2377.0,2626.0,113.0,,,2377.0,0.505534,59.977554,235.8491,16.26,-3.94,-17.0,5.94,-0.923,B,-0.003,116.972486,15.572249,204.204968,-7.21e-06,1.779e-05,-1.731e-05,0.132348547768664,1.0468057998604838,7.88307045e-08,-1.9101659e-08,,,Cas,1,2371,,203.79803862870568,,,,2377.0,10162.813196598341,4.568476850351784,4.614526977509554,0.2241668703532017,-0.2,11.22859783665428,11.22859783665428,203.79803862870568,5.94,0.0,5,0.10158741417610417,0,-0.3459676943031522,-3.2135982202734916,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2373,2378.0,,,,,2378.0,0.505797,64.790261,606.0606,21.82,-0.85,0.0,8.23,-0.683,F,0.461,255.881356,34.082911,548.336155,-6.22e-06,6.384e-05,-1.06e-06,0.1324174116305196,1.130803370941985,1.057863451e-07,-4.120916e-09,,,Cas,1,2372,,163.38041693006815,,,,2378.0,6571.2265712965645,4.288869749266733,9.88239461541008,0.26250818977298257,-0.05,11.588835897868034,11.588835897868034,163.38041693006815,8.23,0.428,1,0.19097034158283216,0,-0.04010341292004054,-0.7276731062835983,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2374,2379.0,2695.0,,,,2379.0,0.506001,-19.850367,584.7953,-9.27,-6.14,0.0,9.31,0.475,K,1.045,545.22909,72.652423,-198.57595,-2.39e-06,-2.683e-05,-1.637e-05,0.1324708447555033,-0.3464542594661413,-4.49422282e-08,-2.9767559e-08,,,Cet,1,2373,,56.23413251903491,,,,2379.0,4637.22859096697,3.162277660168379,11.642280679014059,0.5623413251903492,0.1,13.496191804568378,13.496191804568378,56.23413251903491,9.31,0.253,0,0.2560823674661681,0,0.0518749607275494,1.1635095829863105,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2375,2380.0,2697.0,,,,2380.0,0.506074,-32.723151,483.0918,5.97,10.25,0.0,9.75,1.33,G,0.808,402.859607,53.68939,-261.149906,1.102e-05,1.557e-05,2.019e-05,0.1324899642545464,-0.5711267181827325,2.89433767e-08,4.9693402e-08,,,Scl,1,2374,,25.58585886905645,,,,2380.0,5256.670529463656,2.5251414698943133,6.111299381278697,0.9869285540960365,0.0,15.103179520525899,15.103179520525899,25.58585886905645,9.75,0.566,1,0.2635351992854601,0,-0.19127823075763048,0.23406639716130287,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2376,2381.0,2696.0,118.0,,,2381.0,0.506293,-23.78768,53.1067,-26.95,13.97,0.5,5.17,1.544,A,0.128,48.168847,6.422298,-21.420512,2.82e-06,-6.62e-06,3.08e-06,0.1325472477487395,-0.4151733423758787,-1.306572869e-07,6.7728471e-08,,,Cet,1,2375,,21.00873969240991,,,,2381.0,8765.677098375048,2.386868930855353,1.9915175505140017,1.136131422351664,-0.1,15.534488430986759,15.534488430986759,21.00873969240991,5.17,0.043,5,0.23199128528891128,0,-0.5081577041359193,-1.832939269154223,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2377,2382.0,,,,,2382.0,0.506792,60.169238,100000.0,-5.14,-0.52,0.0,10.9,-9.1,F,0.469,49306.791772,6580.56158,86749.850112,0.00054639,-0.0024409,-0.0001254,0.1326777419550471,1.0501513059409788,-2.49194232e-08,-2.521031e-09,,,Cas,1,2376,,380189.3963205613,,10.98,10.81,2382.0,6532.910886883062,39.29033342096271,482.32703649560546,0.01,-0.2,3.828850281403487,3.828850281403487,380189.3963205613,10.9,0.448,5,-0.020830629607118678,1,1.7027570227841535,-2.138970696182477,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2378,2383.0,2726.0,120.0,,,2383.0,0.507242,-48.21491,43.0849,163.44,-87.3,2.0,5.67,2.498,F,0.367,28.456358,3.801349,-32.126245,-1.664e-05,3.222e-05,-1.368e-05,0.1327955563204456,-0.8415089333705013,7.923794795e-07,-4.23242343e-07,,,Phe,1,2377,,8.72569442770116,,,,2383.0,7060.988804048929,1.8569491014904616,1.9779897159585131,2.1281390459827128,-0.05,17.612104016004906,17.612104016004906,8.72569442770116,5.67,0.238,1,0.2728192269895703,0,-0.5105485465036799,-0.7612578354843251,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2379,2384.0,,,,,2384.0,0.507285,40.369157,256.4103,-5.63,-3.65,0.0,9.41,2.365,M,1.747,193.635417,25.868391,166.079481,3.84e-06,-6.55e-06,-3.46e-06,0.1328070081686606,0.7045747091626338,-2.72950102e-08,-1.7695699e-08,,,And,1,2378,,9.8627948563121,V353,9.491,9.341,2384.0,3456.224340498479,1.9230917289101581,8.777103633711599,1.949844599758046,0.2,17.306579500389592,17.306579500389592,9.8627948563121,9.41,0.01,0,0.14015477327063142,0,-0.06341484896516225,2.445316459319475,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
2380,2385.0,2590.0,,,,2385.0,0.507303,72.53101,366.3004,15.24,-6.66,0.0,9.19,1.371,A,0.204,108.991185,14.561167,349.406464,7.6e-06,2.832e-05,-3.55e-06,0.132811522499043,1.2659049294748288,7.38856049e-08,-3.2288591e-08,,,Cas,1,2379,,24.6376907672177,,,,2385.0,8132.178585158677,2.498043518714149,2.5057703172973147,1.0139113857366795,-0.1,15.184875716796023,15.184875716796023,24.6376907672177,9.19,0.012,5,0.24620957287326684,0,-0.4480555750845842,-1.5989722954137215,0.0,HYG Database (Hipparcos/Tycho/Gaia),stellar
